timestamp,model_name,env_name,instruction,action_path,step_count,final_score
2026-01-11_03:24:58,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 2]",4,0
2026-01-11_03:29:46,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 1]",5,0
2026-01-11_03:37:03,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 1]",7,0
2026-01-11_03:45:53,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_03:49:22,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_03:53:12,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_03:57:26,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:02:13,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:06:16,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:10:12,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:15:59,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:19:19,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:24:08,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:29:16,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:32:57,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:36:38,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:40:24,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:43:32,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:46:57,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:50:46,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'H', 'H', 'H'], ['H', 'H', 'F', 'F', 'H', 'H'], ['H', 'H', 'H', 'F', 'F', 'G']]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 2]",10,1.0
2026-01-11_04:53:22,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 1]",4,0
2026-01-11_04:58:03,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 1]",5,0
2026-01-11_04:58:31,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]",[1],1,0
2026-01-11_04:59:29,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 2]",2,0
2026-01-11_05:06:35,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 1]",6,0
2026-01-11_05:11:00,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 2]",7,0
2026-01-11_05:18:37,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",10,1.0
2026-01-11_05:24:18,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",10,1.0
2026-01-11_05:28:53,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",10,1.0
2026-01-11_05:33:32,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",10,1.0
2026-01-11_05:37:23,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",10,1.0
2026-01-11_05:41:39,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",10,1.0
2026-01-11_05:45:09,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",10,1.0
2026-01-11_05:48:57,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",10,1.0
2026-01-11_05:53:13,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",10,1.0
2026-01-11_05:56:47,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",10,1.0
2026-01-11_06:00:45,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",10,1.0
2026-01-11_06:04:18,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",10,1.0
2026-01-11_06:08:21,deepseek-r1,frozenlake,"Destinations: [(5, 5)]; Map: [['S', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'H', 'H', 'H', 'H'], ['H', 'F', 'F', 'F', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'H'], ['H', 'H', 'H', 'H', 'F', 'G']]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",10,1.0
